"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"07","福島県","07541","双葉郡広野町","075410003000","大字折木","37.198650","140.974400","0","1"
"07","福島県","07541","双葉郡広野町","075410004000","大字下浅見川","37.208477","141.000021","0","1"
"07","福島県","07541","双葉郡広野町","075410005000","大字下北迫","37.228363","141.006765","0","1"
"07","福島県","07541","双葉郡広野町","075410006000","大字上北迫","37.232484","140.970001","0","1"
"07","福島県","07541","双葉郡広野町","075410007001","広洋台一丁目","37.230717","141.000887","0","3"
"07","福島県","07541","双葉郡広野町","075410007002","広洋台二丁目","37.229959","140.999220","0","3"
"07","福島県","07541","双葉郡広野町","075410008002","中央台二丁目","37.211329","140.992768","0","3"
"07","福島県","07541","双葉郡広野町","075410008003","中央台三丁目","37.214625","140.991802","0","3"
"07","福島県","07541","双葉郡広野町","075410008001","中央台一丁目","37.212557","140.991660","0","3"
"07","福島県","07542","双葉郡楢葉町","075420001000","大字山田岡","37.250943","140.990574","0","1"
"07","福島県","07542","双葉郡楢葉町","075420002000","大字山田浜","37.250489","141.009303","0","1"
"07","福島県","07542","双葉郡楢葉町","075420003000","大字下小塙","37.263041","140.989717","0","1"
"07","福島県","07542","双葉郡楢葉町","075420004000","大字北田","37.275122","141.000430","0","1"
"07","福島県","07542","双葉郡楢葉町","075420005000","大字井出","37.293962","140.987306","0","1"
"07","福島県","07542","双葉郡楢葉町","075420006000","大字上繁岡","37.307608","140.984242","0","1"
"07","福島県","07542","双葉郡楢葉町","075420007000","大字前原","37.265702","141.006613","0","1"
"07","福島県","07542","双葉郡楢葉町","075420008000","大字下繁岡","37.288686","141.014370","0","1"
"07","福島県","07542","双葉郡楢葉町","075420009000","大字波倉","37.305302","141.015830","0","1"
"07","福島県","07542","双葉郡楢葉町","075420010000","大字上小塙","37.270716","140.968680","0","1"
"07","福島県","07542","双葉郡楢葉町","075420011000","大字大谷","37.282991","140.977302","0","1"
"07","福島県","07543","双葉郡富岡町","075430001005","字夜の森南五丁目","37.359208","140.996454","0","3"
"07","福島県","07543","双葉郡富岡町","075430001004","字夜の森南四丁目","37.359246","140.994099","0","3"
"07","福島県","07543","双葉郡富岡町","075430001003","字夜の森南三丁目","37.361843","140.99389","0","3"
"07","福島県","07543","双葉郡富岡町","075430001002","字夜の森南二丁目","37.363308","140.996961","0","3"
"07","福島県","07543","双葉郡富岡町","075430001001","字夜の森南一丁目","37.364374","140.993659","0","3"
"07","福島県","07543","双葉郡富岡町","075430002003","字夜の森北三丁目","37.368411","140.998213","0","3"
"07","福島県","07543","双葉郡富岡町","075430002002","字夜の森北二丁目","37.36671","140.99798","0","3"
"07","福島県","07543","双葉郡富岡町","075430002001","字夜の森北一丁目","37.367331","140.993558","0","3"
"07","福島県","07543","双葉郡富岡町","075430003000","大字本岡","37.351983","140.993485","0","1"
"07","福島県","07543","双葉郡富岡町","075430004000","大字上郡山","37.320347","140.987798","0","1"
"07","福島県","07543","双葉郡富岡町","075430005000","大字仏浜","37.334332","141.023584","0","1"
"07","福島県","07543","双葉郡富岡町","075430006000","大字小浜","37.335909","141.012991","0","1"
"07","福島県","07543","双葉郡富岡町","075430007001","中央一丁目","37.337583","141.011028","0","3"
"07","福島県","07543","双葉郡富岡町","075430008001","桜一丁目","37.365119","140.99854","0","3"
"07","福島県","07543","双葉郡富岡町","075430009000","大字大菅","37.37435","140.987166","0","1"
"07","福島県","07543","双葉郡富岡町","075430010000","大字毛萱","37.322394","141.022285","0","1"
"07","福島県","07543","双葉郡富岡町","075430011000","大字下郡山","37.325378","141.012502","0","1"
"07","福島県","07543","双葉郡富岡町","075430008002","桜二丁目","37.364788","141.001851","0","3"
"07","福島県","07543","双葉郡富岡町","075430007002","中央二丁目","37.339861","141.011939","0","3"
"07","福島県","07543","双葉郡富岡町","075430012002","本町二丁目","37.339529","141.008254","0","3"
"07","福島県","07543","双葉郡富岡町","075430012001","本町一丁目","37.34082","141.007662","0","3"
"07","福島県","07543","双葉郡富岡町","075430013000","小浜","37.346415","141.022187","0","1"
"07","福島県","07543","双葉郡富岡町","075430014000","大字小良ケ浜","37.364874","141.02375","0","1"
"07","福島県","07543","双葉郡富岡町","075430015000","大字上手岡","37.362663","140.961634","0","1"
"07","福島県","07544","双葉郡川内村","075440001000","大字下川内","37.319005","140.850883","0","1"
"07","福島県","07544","双葉郡川内村","075440002000","大字上川内","37.346073","140.769743","0","1"
"07","福島県","07545","双葉郡大熊町","075450001000","大字夫沢","37.414404","141.002975","0","1"
"07","福島県","07545","双葉郡大熊町","075450002000","大字熊","37.389841","140.991729","0","1"
"07","福島県","07545","双葉郡大熊町","075450003000","大字小入野","37.400215","141.005864","0","1"
"07","福島県","07545","双葉郡大熊町","075450004000","大字野上","37.407287","140.911520","0","1"
"07","福島県","07545","双葉郡大熊町","075450005000","大字小良浜","37.377504","141.022838","0","1"
"07","福島県","07545","双葉郡大熊町","075450006000","大字熊川","37.386380","141.024719","0","1"
"07","福島県","07545","双葉郡大熊町","075450007000","大字大川原","37.387418","140.928689","0","1"
"07","福島県","07545","双葉郡大熊町","075450008000","大字下野上","37.405289","140.974849","0","1"
"07","福島県","07546","双葉郡双葉町","075460001000","大字下羽鳥","37.453655","140.994480","0","1"
"07","福島県","07546","双葉郡双葉町","075460002000","大字渋川","37.467036","140.992164","0","1"
"07","福島県","07546","双葉郡双葉町","075460003000","大字鴻草","37.469365","141.006026","0","1"
"07","福島県","07546","双葉郡双葉町","075460004000","大字前田","37.442403","141.000391","0","1"
"07","福島県","07546","双葉郡双葉町","075460005000","大字長塚","37.455485","141.010103","0","1"
"07","福島県","07546","双葉郡双葉町","075460006000","大字山田","37.427885","140.959716","0","1"
"07","福島県","07546","双葉郡双葉町","075460007000","大字細谷","37.432180","141.020920","0","1"
"07","福島県","07546","双葉郡双葉町","075460008000","大字新山","37.443967","141.010698","0","1"
"07","福島県","07546","双葉郡双葉町","075460009000","大字中浜","37.461271","141.034319","0","1"
"07","福島県","07546","双葉郡双葉町","075460010000","大字郡山","37.446395","141.027236","0","1"
"07","福島県","07546","双葉郡双葉町","075460011000","大字中野","37.457522","141.026971","0","1"
"07","福島県","07546","双葉郡双葉町","075460012000","大字両竹","37.464624","141.023819","0","1"
"07","福島県","07546","双葉郡双葉町","075460013000","大字中田","37.468736","141.015117","0","1"
"07","福島県","07546","双葉郡双葉町","075460014000","大字水沢","37.436718","140.985946","0","1"
"07","福島県","07546","双葉郡双葉町","075460015000","大字目迫","37.442470","140.983140","0","1"
"07","福島県","07546","双葉郡双葉町","075460016000","大字松迫","37.436590","140.971066","0","1"
"07","福島県","07546","双葉郡双葉町","075460017000","大字石熊","37.438994","140.927935","0","1"
"07","福島県","07546","双葉郡双葉町","075460018000","大字上羽鳥","37.451450","140.978560","0","1"
"07","福島県","07546","双葉郡双葉町","075460019000","大字松倉","37.455361","140.968082","0","1"
"07","福島県","07546","双葉郡双葉町","075460020000","大字寺沢","37.458774","140.960517","0","1"
"07","福島県","07547","双葉郡浪江町","075470001000","大字藤橋","37.507154","140.992755","0","1"
"07","福島県","07547","双葉郡浪江町","075470002000","大字高瀬","37.483247","141.003782","0","1"
"07","福島県","07547","双葉郡浪江町","075470003000","大字樋渡","37.485560","140.990285","0","1"
"07","福島県","07547","双葉郡浪江町","075470004000","大字権現堂","37.495349","140.990008","0","1"
"07","福島県","07547","双葉郡浪江町","075470005000","大字牛渡","37.488412","140.997580","0","1"
"07","福島県","07547","双葉郡浪江町","075470006000","大字西台","37.501664","140.991699","0","1"
"07","福島県","07547","双葉郡浪江町","075470007000","大字棚塩","37.499470","141.031548","0","1"
"07","福島県","07547","双葉郡浪江町","075470008000","大字北幾世橋","37.499085","141.013416","0","1"
"07","福島県","07547","双葉郡浪江町","075470009000","大字室原","37.506726","140.925996","0","1"
"07","福島県","07547","双葉郡浪江町","075470010000","大字苅宿","37.505344","140.958561","0","1"
"07","福島県","07547","双葉郡浪江町","075470011000","大字加倉","37.497253","140.960747","0","1"
"07","福島県","07547","双葉郡浪江町","075470012000","大字酒田","37.505163","140.978972","0","1"
"07","福島県","07547","双葉郡浪江町","075470013000","大字川房","37.531031","140.862947","0","1"
"07","福島県","07547","双葉郡浪江町","075470014000","大字南津島","37.548248","140.754537","0","1"
"07","福島県","07547","双葉郡浪江町","075470015000","大字津島","37.569203","140.741150","0","1"
"07","福島県","07547","双葉郡浪江町","075470016000","大字赤宇木","37.576152","140.788480","0","1"
"07","福島県","07547","双葉郡浪江町","075470017000","大字中浜","37.470342","141.036018","0","1"
"07","福島県","07547","双葉郡浪江町","075470018000","大字両竹","37.468234","141.030880","0","1"
"07","福島県","07547","双葉郡浪江町","075470019000","大字請戸","37.480460","141.027356","0","1"
"07","福島県","07547","双葉郡浪江町","075470020000","大字幾世橋","37.490208","141.012183","0","1"
"07","福島県","07547","双葉郡浪江町","075470021000","大字酒井","37.477045","140.986468","0","1"
